q,chkexact,chkall,chkbl,chkaop
251,0.0463603687312,0.0488055358584,0.0485121158031,0.0475340489522
252,0.0464581754163,0.0489033425435,0.0486099224882,0.0476318556373
253,0.0465559821014,0.0490011492285,0.0487077291733,0.0477296623224
254,0.0466537887865,0.0490989559136,0.0488055358584,0.0478274690075
255,0.0467515954716,0.0491967625987,0.0489033425435,0.0479252756926
256,0.0468494021566,0.0492945692838,0.0490011492285,0.0480230823777
257,0.0469472088417,0.0493923759689,0.0490989559136,0.0481208890628
258,0.0470450155268,0.049490182654,0.0491967625987,0.0482186957479
259,0.0471428222119,0.0495879893391,0.0492945692838,0.0483165024329
260,0.047240628897,0.0496857960242,0.0493923759689,0.048414309118
261,0.0473384355821,0.0497836027092,0.049490182654,0.0485121158031
262,0.0474362422672,0.0498814093943,0.0495879893391,0.0486099224882
263,0.0475340489522,0.0499792160794,0.0496857960242,0.0487077291733
264,0.0476318556373,0.0500770227645,0.0497836027092,0.0488055358584
265,0.0477296623224,0.0501748294496,0.0498814093943,0.0489033425435
266,0.0478274690075,0.0502726361347,0.0499792160794,0.0490011492285
267,0.0479252756926,0.0503704428198,0.0500770227645,0.0490989559136
268,0.0480230823777,0.0504682495049,0.0501748294496,0.0491967625987
269,0.0481208890628,0.0505660561899,0.0502726361347,0.0492945692838
270,0.0482186957479,0.050663862875,0.0503704428198,0.0493923759689
271,0.0483165024329,0.0507616695601,0.0504682495049,0.049490182654
272,0.048414309118,0.0508594762452,0.0505660561899,0.0495879893391
273,0.0485121158031,0.0509572829303,0.050663862875,0.0496857960242
274,0.0486099224882,0.0510550896154,0.0507616695601,0.0497836027092
275,0.0487077291733,0.0511528963005,0.0508594762452,0.0498814093943
276,0.0488055358584,0.0512507029855,0.0509572829303,0.0499792160794
277,0.0489033425435,0.0513485096706,0.0510550896154,0.0500770227645
278,0.0490011492285,0.0514463163557,0.0511528963005,0.0501748294496
279,0.0490989559136,0.0515441230408,0.0512507029855,0.0502726361347
280,0.0491967625987,0.0516419297259,0.0513485096706,0.0503704428198
281,0.0492945692838,0.051739736411,0.0514463163557,0.0504682495049
282,0.0493923759689,0.0518375430961,0.0515441230408,0.0505660561899
283,0.049490182654,0.0519353497812,0.0516419297259,0.050663862875
284,0.0495879893391,0.0520331564662,0.051739736411,0.0507616695601
285,0.0496857960242,0.0521309631513,0.0518375430961,0.0508594762452
286,0.0497836027092,0.0522287698364,0.0519353497812,0.0509572829303
287,0.0498814093943,0.0523265765215,0.0520331564662,0.0510550896154
288,0.0499792160794,0.0524243832066,0.0521309631513,0.0511528963005
289,0.0500770227645,0.0525221898917,0.0522287698364,0.0512507029855
290,0.0501748294496,0.0526199965768,0.0523265765215,0.0513485096706
291,0.0502726361347,0.0527178032619,0.0524243832066,0.0514463163557
292,0.0503704428198,0.0528156099469,0.0525221898917,0.0515441230408
293,0.0504682495049,0.052913416632,0.0526199965768,0.0516419297259
294,0.0505660561899,0.0530112233171,0.0527178032619,0.051739736411
295,0.050663862875,0.0531090300022,0.0528156099469,0.0518375430961
296,0.0507616695601,0.0532068366873,0.052913416632,0.0519353497812
297,0.0508594762452,0.0533046433724,0.0530112233171,0.0520331564662
298,0.0509572829303,0.0534024500575,0.0531090300022,0.0521309631513
299,0.0510550896154,0.0535002567425,0.0532068366873,0.0522287698364
300,0.0511528963005,0.0535980634276,0.0533046433724,0.0523265765215
301,0.0512507029855,0.0536958701127,0.0534024500575,0.0524243832066
302,0.0513485096706,0.0537936767978,0.0535002567425,0.0525221898917
303,0.0514463163557,0.0538914834829,0.0535980634276,0.0526199965768
304,0.0515441230408,0.053989290168,0.0536958701127,0.0527178032619
305,0.0516419297259,0.0540870968531,0.0537936767978,0.0528156099469
306,0.051739736411,0.0541849035382,0.0538914834829,0.052913416632
307,0.0518375430961,0.0542827102232,0.053989290168,0.0530112233171
308,0.0519353497812,0.0543805169083,0.0540870968531,0.0531090300022
309,0.0520331564662,0.0544783235934,0.0541849035382,0.0532068366873
310,0.0521309631513,0.0545761302785,0.0542827102232,0.0533046433724
311,0.0522287698364,0.0546739369636,0.0543805169083,0.0534024500575
312,0.0523265765215,0.0547717436487,0.0544783235934,0.0535002567425
313,0.0524243832066,0.0548695503338,0.0545761302785,0.0535980634276
314,0.0525221898917,0.0549673570189,0.0546739369636,0.0536958701127
315,0.0526199965768,0.0550651637039,0.0547717436487,0.0537936767978
316,0.0527178032619,0.055162970389,0.0548695503338,0.0538914834829
317,0.0528156099469,0.0552607770741,0.0549673570189,0.053989290168
318,0.052913416632,0.0553585837592,0.0550651637039,0.0540870968531
319,0.0530112233171,0.0554563904443,0.055162970389,0.0541849035382
320,0.0531090300022,0.0555541971294,0.0552607770741,0.0542827102232
321,0.0532068366873,0.0556520038145,0.0553585837592,0.0543805169083
322,0.0533046433724,0.0557498104995,0.0554563904443,0.0544783235934
323,0.0534024500575,0.0558476171846,0.0555541971294,0.0545761302785
324,0.0534758050713,0.0559454238697,0.0556520038145,0.0546739369636
325,0.0535491600851,0.0560432305548,0.0557498104995,0.0547717436487
326,0.0536225150989,0.0561410372399,0.0558476171846,0.0548695503338
327,0.0536958701127,0.056238843925,0.0559454238697,0.0549673570189
328,0.0537692251265,0.0563366506101,0.0560432305548,0.0550651637039
329,0.0538425801404,0.0564344572952,0.0561410372399,0.055162970389
330,0.0539159351542,0.0565322639802,0.056238843925,0.0552607770741
331,0.053989290168,0.0566300706653,0.0563366506101,0.0553585837592
332,0.0540626451818,0.0567278773504,0.0564344572952,0.0554563904443
333,0.0541360001956,0.0568256840355,0.0565322639802,0.0555541971294
334,0.0542093552094,0.0569234907206,0.0566300706653,0.0556520038145
335,0.0542827102232,0.0570212974057,0.0567278773504,0.0557498104995
336,0.0543560652371,0.0571191040908,0.0568256840355,0.0558476171846
337,0.0544294202509,0.0572169107759,0.0569234907206,0.0559454238697
338,0.0545027752647,0.0573147174609,0.0570212974057,0.0560432305548
339,0.0545761302785,0.057412524146,0.0571191040908,0.0561410372399
340,0.0546494852923,0.0575103308311,0.0572169107759,0.056238843925
341,0.0547228403061,0.0576081375162,0.0573147174609,0.0563366506101
342,0.0547961953199,0.0577059442013,0.057412524146,0.0564344572952
343,0.0548695503338,0.0578037508864,0.0575103308311,0.0565322639802
344,0.0549429053476,0.0579015575715,0.0576081375162,0.0566300706653
345,0.0550162603614,0.0579993642565,0.0577059442013,0.0567278773504
346,0.0550896153752,0.0580971709416,0.0578037508864,0.0568256840355
347,0.055162970389,0.0581949776267,0.0579015575715,0.0569234907206
348,0.0552363254028,0.0582927843118,0.0579993642565,0.0570212974057
349,0.0553096804167,0.0583905909969,0.0580971709416,0.0571191040908
350,0.0553830354305,0.058488397682,0.0581949776267,0.0572169107759
351,0.0554563904443,0.0585862043671,0.0582927843118,0.0573147174609
352,0.0555297454581,0.0586840110522,0.0583905909969,0.057412524146
353,0.0556031004719,0.0587818177372,0.058488397682,0.0575103308311
354,0.0556764554857,0.0588796244223,0.0585862043671,0.0576081375162
355,0.0557498104995,0.0589774311074,0.0586840110522,0.05768149253
356,0.0558231655134,0.0590507861212,0.058757366066,0.0577548475438
357,0.0558965205272,0.059124141135,0.0588307210798,0.0578282025576
358,0.055969875541,0.0591974961489,0.0589040760936,0.0579015575715
359,0.0560432305548,0.0592708511627,0.0589774311074,0.0579749125853
360,0.0561165855686,0.0593442061765,0.0590507861212,0.0580482675991
361,0.0561899405824,0.0594175611903,0.059124141135,0.0581216226129
362,0.0562632955963,0.0594909162041,0.0591974961489,0.0581949776267
363,0.0563366506101,0.0595642712179,0.0592708511627,0.0582683326405
364,0.0564100056239,0.0596376262318,0.0593442061765,0.0583416876544
365,0.0564833606377,0.0597109812456,0.0594175611903,0.0584150426682
366,0.0565567156515,0.0597843362594,0.0594909162041,0.058488397682
367,0.0566300706653,0.0598576912732,0.0595642712179,0.0585617526958
368,0.0567034256791,0.059931046287,0.0596376262318,0.0586351077096
369,0.056776780693,0.0600044013008,0.0597109812456,0.0587084627234
370,0.0568501357068,0.0600777563146,0.0597843362594,0.0587818177372
371,0.0569234907206,0.0601511113285,0.0598576912732,0.0588551727511
372,0.0569968457344,0.0602244663423,0.059931046287,0.0589285277649
373,0.0570702007482,0.0602978213561,0.0600044013008,0.0590018827787
374,0.057143555762,0.0603711763699,0.0600777563146,0.0590752377925
375,0.0572169107759,0.0604445313837,0.0601511113285,0.0591485928063
376,0.0572902657897,0.0605178863975,0.0602244663423,0.0592219478201
377,0.0573636208035,0.0605912414114,0.0602978213561,0.0592953028339
378,0.0574369758173,0.0606645964252,0.0603711763699,0.0593686578478
379,0.0575103308311,0.060737951439,0.0604445313837,0.0594420128616
380,0.0575836858449,0.0608113064528,0.0605178863975,0.0595153678754
381,0.0576570408587,0.0608846614666,0.0605912414114,0.0595887228892
382,0.0577303958726,0.0609580164804,0.0606645964252,0.059662077903
383,0.0578037508864,0.0610313714942,0.060737951439,0.0597354329168
384,0.0578771059002,0.0611047265081,0.0608113064528,0.0598087879307
385,0.057950460914,0.0611780815219,0.0608846614666,0.0598821429445
386,0.0580238159278,0.0612514365357,0.0609580164804,0.0599554979583
387,0.0580971709416,0.0613247915495,0.0610313714942,0.0600288529721
388,0.0581705259554,0.0613981465633,0.0611047265081,0.0601022079859
389,0.0582438809693,0.0614715015771,0.0611780815219,0.0601755629997
390,0.0583172359831,0.0615448565909,0.0612514365357,0.0602489180135
391,0.0583905909969,0.0616182116048,0.0613247915495,0.0603222730274
392,0.0584639460107,0.0616915666186,0.0613981465633,0.0603956280412
393,0.0585373010245,0.0617649216324,0.0614715015771,0.060468983055
394,0.0586106560383,0.0618382766462,0.0615448565909,0.0605423380688
395,0.0586840110522,0.06191163166,0.0616182116048,0.0606156930826
396,0.058757366066,0.0619849866738,0.0616915666186,0.0606890480964
397,0.0588307210798,0.0620583416877,0.0617649216324,0.0607624031103
398,0.0589040760936,0.0621316967015,0.0618382766462,0.0608357581241
399,0.0589774311074,0.0622050517153,0.06191163166,0.0609091131379
400,0.0590507861212,0.0622784067291,0.0619849866738,0.0609824681517
401,0.059124141135,0.0623517617429,0.0620583416877,0.0610558231655
402,0.0591974961489,0.0624251167567,0.0621316967015,0.0611291781793
403,0.0592708511627,0.0624984717705,0.0622050517153,0.0612025331931
404,0.0593442061765,0.0625718267844,0.0622784067291,0.061275888207
405,0.0594175611903,0.0626451817982,0.0623517617429,0.0613492432208
406,0.0594909162041,0.062718536812,0.0624251167567,0.0614225982346
407,0.0595642712179,0.0627918918258,0.0624984717705,0.0614959532484
408,0.0596376262318,0.0628652468396,0.0625718267844,0.0615693082622
409,0.0597109812456,0.0629386018534,0.0626451817982,0.061642663276
410,0.0597843362594,0.0630119568673,0.062718536812,0.0617160182898
411,0.0598576912732,0.0630853118811,0.0627918918258,0.0617893733037
412,0.059931046287,0.0631586668949,0.0628652468396,0.0618627283175
413,0.0600044013008,0.0632320219087,0.0629386018534,0.0619360833313
414,0.0600777563146,0.0633053769225,0.0630119568673,0.0620094383451
